164,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
2,2,2,2,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
2,2,2,2,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
2,2,2,2,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
2,2,2,2,163,163,163,163,163,160,160,160,160,160,160,160,160,160,163,163
2,2,2,2,163,163,163,163,163,164,164,164,188,181,179,164,164,164,163,163
2,2,2,2,163,163,163,163,163,114,164,188,189,171,182,179,164,164,160,163
2,2,2,2,163,163,163,163,160,164,164,189,184,171,183,182,164,164,161,163
2,2,2,2,163,163,163,160,164,161,189,184,184,171,183,183,182,164,162,163
2,2,2,2,163,163,163,161,164,162,184,184,175,173,172,183,183,164,163,163
2,2,2,2,163,163,163,162,164,163,184,175,176,174,174,172,183,164,160,163
2,2,2,2,163,163,163,163,164,163,178,176,176,173,174,174,177,164,164,163
2,2,2,2,163,163,163,163,164,163,147,147,147,148,147,147,147,161,164,163
2,2,2,2,163,163,163,163,164,163,147,147,147,151,147,147,147,162,164,163
2,2,2,2,163,163,163,163,161,160,145,145,145,8,145,145,145,160,164,163
2,2,2,2,163,163,163,163,162,164,165,165,165,164,165,165,165,164,164,163
0,0,0,0,163,163,163,163,163,161,164,164,165,164,165,164,164,161,161,163
2,2,2,2,163,163,163,163,163,162,164,164,164,164,164,164,164,160,160,163
2,2,2,2,163,163,163,163,163,163,164,164,164,164,164,164,164,164,164,163
