66,66,66,66,66,68,65,0,0,64,66,69,69,69,72,2,2,2,2,2
66,72,71,66,66,68,0,64,73,69,72,50,56,49,2,2,2,2,2,2
72,2,2,70,66,68,0,73,72,50,56,3,3,55,2,2,2,2,2,2
2,2,2,71,66,68,0,70,74,53,3,3,3,55,2,2,2,2,2,2
2,2,2,2,69,72,0,70,68,53,3,3,3,55,2,2,2,2,2,2
43,43,45,2,2,65,0,70,68,52,3,3,3,55,2,2,2,2,2,2
1,1,1,43,34,0,64,70,66,74,52,3,3,51,2,2,2,2,2,2
37,1,1,34,0,64,73,66,66,66,74,53,3,49,2,2,2,2,2,2
0,194,34,0,0,59,71,66,66,66,68,52,3,3,49,2,2,2,2,2
0,0,0,0,0,59,2,70,66,66,66,74,52,3,3,49,2,2,2,2
0,0,0,0,33,44,2,70,66,66,66,66,74,52,54,51,2,2,2,2
0,0,0,0,36,44,2,71,69,69,69,66,66,67,74,2,2,2,2,2
0,0,0,0,36,1,45,2,2,2,50,49,71,69,66,67,74,2,2,2
0,0,0,0,35,1,1,45,2,2,53,3,56,49,71,66,66,67,67,67
0,0,0,0,0,35,37,1,45,2,52,3,3,3,49,71,66,66,66,66
0,0,0,0,0,0,0,36,1,45,2,52,54,3,3,49,71,69,66,66
0,0,0,0,0,0,0,35,37,1,45,2,2,52,54,3,49,2,71,66
0,0,0,0,0,0,0,0,0,36,1,45,2,2,2,52,51,2,2,70
0,0,0,0,0,0,0,0,0,35,37,37,43,45,2,2,2,2,73,66
0,0,0,0,0,0,0,0,0,0,0,0,35,1,43,43,45,73,66,66
