246,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,245
246,241,241,241,241,241,241,246,241,241,241,241,241,241,241,241,241,241,241,245
246,242,242,242,242,242,242,246,242,242,242,242,242,109,108,242,126,127,132,245
246,243,243,135,243,243,243,246,243,243,243,243,243,106,104,243,129,131,133,245
246,136,136,136,136,136,136,246,240,144,140,140,137,107,105,240,128,130,134,245
246,239,238,238,238,238,233,246,240,138,243,243,243,240,240,240,240,240,240,245
246,236,102,234,234,102,232,246,240,138,240,240,240,240,240,240,240,240,240,245
246,236,103,234,234,103,232,246,240,138,240,244,244,244,244,244,244,244,244,245
246,236,102,234,234,102,232,241,140,137,240,241,241,241,241,241,241,241,241,245
246,236,103,234,234,103,232,242,243,243,240,242,242,242,242,242,242,242,242,245
246,237,235,235,235,235,231,243,240,240,240,243,243,243,243,243,243,243,243,245
246,116,116,116,240,240,240,240,240,240,240,240,240,240,240,240,240,240,13,245
246,244,244,244,244,244,244,244,240,240,240,240,240,240,239,238,233,240,116,245
246,241,241,241,241,241,241,241,240,240,240,240,240,240,236,234,232,240,116,245
246,242,242,242,242,242,242,242,240,240,240,240,244,240,236,234,232,240,116,245
246,243,243,243,243,243,243,243,240,240,240,240,246,240,236,234,232,240,116,245
246,116,240,118,240,240,240,240,240,240,240,240,246,240,236,234,232,240,116,245
246,116,240,98,240,240,240,240,240,240,240,240,246,240,237,235,231,240,116,245
246,116,240,97,240,240,240,240,240,240,240,240,246,240,240,240,240,240,116,245
247,247,247,247,247,247,247,247,240,240,240,240,247,247,247,247,247,247,247,247
