244,240,240,240,240,241,241,241,241,241,241,241,241,241,241,240,240,240,240,241
241,240,240,240,240,242,242,242,242,242,242,242,242,242,242,240,240,240,240,244
244,240,240,240,240,242,242,242,242,242,242,242,242,242,242,240,240,240,240,241
241,240,240,240,240,243,243,243,243,243,243,243,243,243,243,240,240,240,240,244
244,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,241
241,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,244
244,240,244,240,244,240,244,240,244,240,244,240,244,240,244,240,244,240,244,241
241,244,241,244,241,244,241,244,241,244,241,244,241,244,241,244,241,244,241,244
242,241,242,241,242,241,242,241,242,241,242,241,242,241,242,242,241,242,241,242
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242
242,242,242,242,242,242,242,243,243,243,243,243,243,242,242,242,242,242,242,242
242,242,242,242,242,242,242,244,244,244,244,244,244,242,242,242,242,242,242,242
242,242,242,242,242,242,242,241,241,241,241,241,241,242,242,242,242,242,242,242
242,242,242,242,242,242,242,242,151,151,151,151,242,242,242,242,242,242,242,242
243,243,243,243,243,243,243,242,151,151,151,151,242,243,243,243,243,243,243,243
163,164,164,164,164,164,164,243,8,8,8,8,243,164,164,164,164,164,164,163
163,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,163
163,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,163
163,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,163
163,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,163
