163,162,163,162,163,163,163,163,163,163,163,163,163,163,163,163,163,160,160,163
163,163,160,163,160,160,163,160,163,149,149,146,149,160,160,163,163,164,114,163
163,163,161,160,161,164,160,164,160,150,150,148,150,164,164,160,163,164,161,163
163,163,162,164,162,164,165,164,164,147,147,151,147,164,164,161,160,164,162,163
163,163,149,149,149,165,165,165,164,145,145,8,145,164,164,162,164,164,163,163
163,163,150,150,150,161,164,164,167,170,170,168,165,164,22,163,164,164,160,163
163,160,147,151,147,162,164,167,170,168,164,164,188,181,179,160,164,164,165,163
163,161,145,8,145,160,167,170,168,164,164,188,189,171,182,179,164,164,165,163
163,162,164,170,164,164,170,168,164,164,164,189,175,173,172,182,164,164,165,163
163,163,164,169,166,167,170,164,211,164,161,178,176,148,147,177,164,164,165,163
163,160,164,18,169,170,170,166,164,164,162,147,147,151,147,147,164,164,165,163
163,164,164,164,164,164,169,170,170,166,160,145,145,8,145,145,164,164,161,163
163,164,164,164,164,164,164,164,169,170,166,165,165,170,165,165,164,161,162,163
163,164,149,149,146,149,164,164,164,170,170,170,170,168,164,164,164,162,163,163
163,164,150,150,148,150,164,164,164,170,168,164,164,164,164,164,161,163,163,163
163,164,147,147,151,147,165,164,164,170,164,164,164,164,164,164,162,163,163,163
163,164,145,145,8,145,165,164,167,170,166,164,14,164,164,164,163,163,163,163
163,161,164,164,169,170,170,170,170,170,170,166,164,164,164,164,160,160,163,163
163,162,161,161,161,161,161,164,211,164,169,170,170,170,170,170,166,164,160,163
160,163,162,162,162,162,162,164,164,164,164,164,164,164,164,169,170,164,164,160
