0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,111,111,111,111,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,110,94,94,94,94,112,2,2,2,2,2,2,2
2,2,2,2,2,2,2,110,93,93,93,93,112,2,2,2,2,2,2,2
2,2,2,2,2,2,2,110,126,127,132,91,112,2,2,2,2,2,2,2
2,2,2,2,2,2,2,110,129,131,133,11,112,2,2,2,2,2,2,2
2,2,2,2,2,2,2,110,128,130,134,117,111,111,111,111,111,111,111,2
2,2,2,2,2,2,2,110,16,11,11,11,94,94,94,94,94,94,94,112
2,2,2,2,2,2,2,110,11,11,12,24,93,93,93,93,93,109,108,112
2,2,2,2,2,2,2,110,11,12,11,12,91,91,91,91,91,106,104,112
2,2,2,2,2,2,2,110,11,11,11,12,12,11,12,11,114,107,105,112
2,2,2,2,2,2,2,110,102,11,12,11,121,12,11,12,12,12,11,112
2,2,2,2,2,2,2,110,103,11,11,11,125,11,12,11,12,12,117,112
2,2,2,2,2,2,2,2,113,113,113,113,2,113,113,11,11,113,113,2
