0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,110,111,111,111,111,111,111,111,111,111,111,111,111,111,112
2,2,2,2,2,110,94,94,94,94,94,94,94,94,94,94,94,94,94,112
2,2,2,2,2,110,93,93,93,93,93,93,93,93,93,93,93,93,93,112
2,2,2,2,2,110,92,92,92,92,92,92,92,92,92,92,92,92,92,112
2,2,2,2,2,110,144,143,143,143,139,91,91,91,91,91,91,91,91,112
2,2,2,2,2,110,141,91,91,91,138,99,26,11,11,99,24,99,116,112
2,2,2,2,2,110,141,12,16,12,138,98,12,11,11,98,11,98,116,112
2,2,2,2,2,110,142,140,140,140,137,97,12,11,11,97,11,97,116,112
2,2,2,2,2,110,91,91,28,91,91,11,11,121,12,11,11,99,116,112
2,2,2,2,2,110,12,12,11,12,11,12,12,125,11,12,12,98,116,112
2,2,2,2,2,110,117,117,117,11,12,12,12,125,11,11,12,97,116,112
2,2,2,2,2,110,113,113,113,113,113,113,113,113,11,11,113,113,113,113
