2,2,2,2,2,2,2,2,2,2,2,2,2,50,57,57,51,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,50,57,57,51,2,2,2,2
2,2,2,2,2,50,56,56,56,56,56,56,57,57,57,49,2,2,2,2
2,2,2,2,50,57,57,57,57,57,57,57,57,57,57,57,49,2,2,2
2,2,50,56,57,57,57,57,57,57,57,54,54,57,57,57,55,2,2,2
2,2,53,57,57,57,57,57,57,57,51,2,2,52,57,57,57,49,2,2
2,2,53,57,57,57,57,54,54,51,2,2,2,2,52,54,57,55,2,2
2,2,52,54,54,54,51,2,2,2,2,2,2,2,2,2,52,51,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,73,67,74,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,70,66,68,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,70,66,66,74,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,71,66,66,66,74,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,70,66,66,66,74,2
67,74,2,2,2,2,2,2,2,2,2,2,2,73,66,66,66,66,66,67
66,66,74,2,2,2,2,2,2,73,67,67,67,66,66,66,66,66,66,66
66,66,66,67,67,67,67,67,67,66,66,66,66,66,66,66,66,66,66,66
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
