2,2,2,2,2,2,2,2,2,2,50,57,3,57,57,49,2,2,2,2
49,2,2,2,2,2,2,2,50,3,3,54,54,54,54,51,2,2,2,2
3,49,2,2,2,2,2,2,54,54,51,2,73,67,67,74,73,67,74,2
3,3,49,2,2,2,2,2,2,73,67,67,69,69,69,66,66,66,72,2
3,3,3,49,2,2,2,2,73,66,66,72,2,2,2,71,66,72,2,2
3,3,3,3,49,2,2,73,66,69,72,58,250,251,58,2,70,74,2,2
3,3,3,3,51,73,67,66,72,50,61,0,248,248,0,59,71,66,67,74
52,3,3,51,73,66,66,72,50,51,65,0,0,0,0,59,2,71,66,66
2,53,57,49,71,66,68,50,57,65,0,0,0,0,59,50,56,2,70,66
2,53,57,3,49,66,68,52,57,60,60,62,0,64,50,3,3,73,66,66
2,53,3,3,55,66,66,74,52,54,54,49,60,50,54,54,3,71,66,66
50,3,3,3,55,71,66,66,67,67,74,52,3,51,73,74,51,2,70,66
3,3,3,3,54,49,71,66,66,66,66,67,67,67,69,72,2,2,70,66
3,3,3,51,2,52,49,2,71,69,69,66,66,72,2,2,2,73,66,66
57,57,51,2,2,2,52,3,56,56,49,71,72,50,56,56,49,71,69,72
57,57,2,2,2,2,2,52,57,3,3,56,56,3,3,3,3,56,49,2
57,57,2,2,2,2,2,50,3,3,3,54,57,3,3,3,3,3,55,2
57,57,2,2,2,2,50,3,3,3,51,2,52,3,3,3,3,3,55,2
54,51,2,2,2,2,53,3,54,51,2,2,2,53,3,3,3,3,51,2
2,2,2,2,2,2,52,51,2,2,2,2,2,52,54,54,54,51,2,2
